"","id","street_name","city_name","road_class","pruid","prname","cmapuid","cmaname","road_length","large_city","business_count","per_business_density","per_civic_density","per_employment_density","per_business_independence_index","per_population_change","per_population_density","per_visible_minorities","per_indigenous","per_immigrants_non_permanent_residents","per_average_employment_income","per_pre1960","per_61_00","per_00_23","Detached_Housing","Mid_Density","Highrise_Apt","per_surface_Parking_lots","per_surface_Parking_area","urban_form","street_content","housing","demos","sim_index","Not.Eligible","civic_count","surface_Parking_lots","surface_Parking_area","gas_stations","Residential","Commercial","Mixed.Use","total_sites"
"98","80249","Furby Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",334.01996898206,1,7,0.422572421172212,0.325852344028638,0.52344028638231,1,0.233174702721314,0.959377054088001,0.968332693721177,0.941293360825815,0.956156212802217,0.0345163632024343,0.956757673393251,0.210975919959301,0.120824147871799,0.449020688485671,0.799325928438189,0.501759369170765,0.630511276920468,0.630511276920468,0.858160470010222,0.661849319417642,0.785833494967933,0.977875824120529,0.820929777129081,17,1,0,0,0,26,1,21,49
"99","80254","Mcgee Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",377.887717795305,1,9,0.463601178288839,0.385532937928484,0.30004094950002,1,0.173762004894185,0.958267439817255,0.967968440018473,0.935084786553835,0.955456975783633,0.0340224672918262,0.974457351195523,0.157982872647109,0.0879896557571647,0.537837035780906,0.738468712904867,0.451394777005257,0.630511276920468,0.630511276920468,0.724067959975714,0.689884326050528,0.820336779025143,0.981255820228451,0.803886221319959,14,2,0,0,0,28,6,16,52
"100","80260","Victor Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",398.787720368605,1,19,0.704833361953952,0.377567599698823,0.504484630727976,1,0.1719420567873,0.960190554286495,0.963838063211026,0.927598072057188,0.949183356207599,0.0353815097304124,0.978209258945226,0.133796845853824,0.105668136340512,0.652662370696965,0.612557232491097,0.431490588434797,0.630511276920468,0.630511276920468,0.849689977617659,0.771391300515611,0.8406926866605,0.989513484428057,0.862821862305457,20,2,0,0,0,143,11,34,190
"101","80262","William Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",79.2237104425155,1,8,0.893570928496889,0.569039536081793,0.905684054793073,0.508172277341286,0.438213991465919,0.954258510839077,0.963851072271837,0.954419503183968,0.948851625156922,0.0487730498569691,0.825271324402238,0.183949465830083,0.553226216720366,0.345239104629473,0.431596574529422,0.812213837544514,0.630511276920468,0.630511276920468,0.746363484870809,0.75358674276066,0.649375020463327,0.972220620174421,0.780386467067304,9,1,0,0,0,8,2,0,11
"102","80264","St. Mary Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",63.6379487845838,1,4,0.791474578286197,0.880638812200309,0.893095385916014,NA,0.42635973487783,0.976405240242879,0.940418501486285,0.919073884960875,0.923080675690618,0.0629070912182655,0.657346956079362,0.382355434966932,0.606749194505681,0.15251399016449,0.503455146684755,0.855519755808038,0.630511276920468,0.630511276920468,0.75579116118858,0.744284838163562,0.562658379189689,0.96599399827162,0.757182094203363,0,3,0,0,0,0,2,0,5
"103","80267","Young Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",98.2431212753141,1,6,0.783892316024464,0.894389918497285,0.802530943291547,1,0.316375843877965,0.96608680372518,0.960585798008313,0.93131541118389,0.945443251224478,0.0377183997772496,0.704955909784636,0.493407664914363,0.456164151263354,0.210488383924029,0.578238935051721,0.818000678311006,0.630511276920468,0.630511276920468,0.84716622782677,0.737248570111926,0.589845716100976,0.993434966136713,0.791923870044096,1,5,0,0,0,3,2,1,11
"104","80268","Sara Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",96.7125145277825,1,4,0.65914164564152,0.519147193638297,0.560294836400143,1,0.433787090665388,0.962165732768439,0.879366979100944,0.893361476268221,0.863489420381296,0.326070743131035,0.903001526199763,0.204828726471087,0.354926233678141,0.266851789045277,0.836421061556724,0.648889265728336,0.630511276920468,0.630511276920468,0.782409509811031,0.800171309515198,0.701400642165956,0.764954568094595,0.762234007396695,64,1,0,0,0,51,5,3,60
"105","80269","Young Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",413.709261971519,1,19,0.692112597915538,0.707554522277849,0.758794235367159,0.319923151918335,0.357244746129536,0.974072121673598,0.925793064869682,0.91145707985612,0.910549697864563,0.141416652579032,0.797079023232152,0.296358317788706,0.483042224860098,0.180960657961675,0.745357809055452,0.766215872477531,0.630511276920468,0.630511276920468,0.839466170136971,0.649380212302797,0.628546171252749,0.900315252522609,0.754426951553781,32,9,0,0,0,12,4,11,36
"106","80270","Young Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",153.578124838418,1,13,0.860375414448569,0.87460206332642,0.735875724872198,0.638011125767047,0.360712485089952,0.970717246855008,0.946659598410293,0.921031748612909,0.928333083993001,0.060934822313488,0.757906562658979,0.364719348821435,0.488892657283364,0.196710191622859,0.710891131083602,0.774334407325759,0.83970663049008,0.757207054434458,0.843062826305971,0.729912991561067,0.617874378787562,0.973216048420765,0.791016561268841,1,7,2,1829.41576240957,0,2,9,0,20
"107","80274","Mcgee Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",399.886614164487,1,10,0.479412969102942,0.509279685085135,0.303356538050011,1,0.196972491730303,0.959315228072916,0.963187610170484,0.928993293829152,0.948341019520096,0.0403536162130448,0.959068170256062,0.127395285738511,0.267975241648296,0.520285738511107,0.720896218416144,0.505066135323046,0.771112430049178,0.682741224351365,0.725741326373356,0.714669801552353,0.892523110735373,0.992646832456867,0.831395267779487,8,4,1,676.646531212609,0,23,4,13,45
"108","80285","Lydia Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",160.122201127161,1,8,0.720711200348731,0.566569356564469,0.768146572791039,0.380498365544532,0.0945266290380099,0.960151506276968,0.97218337572119,0.945277385699139,0.963825054150216,0.0300016905162041,0.918093946074275,0.217843818890961,0.290274715957266,0.453874851619468,0.763311853484823,0.551339664236052,0.83970663049008,0.715787688655248,0.889364260751273,0.681024560954389,0.813629144823888,0.968191561513753,0.838052382010826,7,2,2,1103.7240970023,0,8,5,4,21
"109","80293","Spence Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",123.623422549677,1,2,0.341690553875012,0.733352707290332,0.507998362019999,NA,0.252271860896939,0.960428096344455,0.969916546874898,0.944399274094407,0.959320666844457,0.0337407145911437,0.801700016957775,0.566728845175513,0.155735967441072,0.263566220111921,0.574571816177717,0.799665083940987,0.630511276920468,0.630511276920468,0.842976562134286,0.630246423549273,0.6064306417941,0.973407830708305,0.763265364546491,2,3,0,0,0,1,2,5,11
"110","80294","Mcdermot Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",100.326696214263,1,6,0.778066919408742,0.685045506783087,0.647860718861868,1,0.368084504617503,0.956539565395654,0.967555402337728,0.945508296528532,0.957340037336004,0.0484979266315967,0.863977446159064,0.332012040020349,0.296845853823978,0.274609971171782,0.525097507207054,0.811577920976768,0.630511276920468,0.630511276920468,0.841922374481049,0.82995101687098,0.669153179945994,0.97520994044594,0.829059127935991,6,2,0,0,0,5,0,2,9
"111","80306","Mcdermot Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",98.9978107005816,1,1,0.235050130113734,0.952102294492953,0.692852330819122,NA,0.0976316080717158,0.961498662605674,0.972824071966124,0.947427132998133,0.966004071836034,0.0309265023219737,0.915825843649313,0.20427759877904,0.31980244191962,0.467080719009666,0.75430303544175,0.542712396133627,0.630511276920468,0.630511276920468,0.920358026343722,0.554072627204982,0.820723236062918,0.965813874318857,0.81524194098262,1,8,0,0,0,2,3,0,13
"112","80308","Juno Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",156.091935807286,1,3,0.393920980674478,0.673368294519372,0.471870335389615,0.224078109766588,0.313313904157598,0.958091723774381,0.967952178692459,0.945186322273463,0.957008306285328,0.0490150257057905,0.820438358487366,0.387781923011701,0.339855011022554,0.312828556893336,0.629917754790571,0.757758182126505,0.771112430049178,0.712904866881465,0.802397101965734,0.570342830346121,0.674926320951211,0.975357902527815,0.75575603894772,3,3,1,1057.96435009874,0,2,5,1,12
"113","80314","Victor Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",355.042633649428,1,9,0.483798528459903,0.32154604176849,0.405505726325245,1,0.202967253231023,0.953955888765237,0.94597337045252,0.926017471168669,0.92603048022948,0.0617204151377439,0.986306596574529,0.0855307783618789,0.141978972358827,0.684182635238257,0.603315245039851,0.374046125148381,0.630511276920468,0.630511276920468,0.783554769959864,0.681993011095587,0.820522003490094,0.971946988376514,0.814504193230515,57,1,0,0,0,344,14,49,408
"114","80315","Langside Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",299.096272106112,1,8,0.500495356855078,0.275141011584746,0.382824987120722,0.729182198772725,0.240964818435582,0.960050632252354,0.967831844879959,0.943394324146768,0.954647161748158,0.0347881716901516,0.93445819908428,0.276856876377819,0.119425131422757,0.371290486688147,0.832669153807021,0.56202306257419,0.630511276920468,0.630511276920468,0.767037389525774,0.684188456879219,0.733010173562225,0.977684779596933,0.790480199891038,11,0,0,0,0,34,0,15,49
"115","80319","Spence Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",244.24352048244,1,10,0.655456190639737,0.735902143904469,0.49307160878697,1,0.328168615732714,0.965592195604496,0.968241630295501,0.942187733756561,0.95556104827012,0.0350036296377323,0.80167881973885,0.560878412752247,0.163896896727149,0.251928946922164,0.563061726301509,0.807317279972868,0.630511276920468,0.630511276920468,0.808132182644046,0.777472533430851,0.604719066366408,0.977874883889523,0.792049666582707,15,6,0,0,0,6,0,8,20
"116","80322","William Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",101.270631980934,1,10,0.889357092849689,0.275141011584746,0.884918695428186,0.508172277341286,0.249738689883302,0.957645925665606,0.965805683658668,0.957014810815733,0.951115201738011,0.0420010408276237,0.877755638460234,0.192725114464982,0.441898422926912,0.360373918941835,0.52408004069866,0.776008987620824,0.630511276920468,0.630511276920468,0.823406104753714,0.689747304972195,0.707129201519575,0.969740492202658,0.797505775862035,21,0,0,0,0,29,4,3,36
"117","80343","Kennedy Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",171.936968898769,1,6,0.596370024965985,0.85543505541392,0.567850679629605,NA,0.476279189877154,0.963620271123346,0.964605597798867,0.942717852984604,0.949502078197465,0.0480902139000209,0.759284381889096,0.560963201627946,0.279082584364931,0.188252501271833,0.310072918433102,0.891321858572155,0.630511276920468,0.630511276920468,0.760954934143037,0.70887997873704,0.557202824601714,0.981980561566323,0.752254574762029,13,7,0,0,0,1,8,1,17
"118","80355","William Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",102.629776517089,1,6,0.770312933437248,0.275141011584746,0.79311255828699,0.0572202787176693,0.120171911314421,0.959224116050684,0.970254782455981,0.957079856119787,0.960771177124867,0.0291133408246404,0.853866372731898,0.241669492962523,0.43354671867051,0.535547736137019,0.550258606070884,0.6464727827709,0.771112430049178,0.668560284890622,0.886011591156967,0.545332960391416,0.770684527377005,0.96286425755388,0.791223334119817,29,0,1,516.503044322133,0,46,2,10,59
"119","80362","Carlton Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",110.692195882738,1,6,0.747196280200256,0.481909567652537,0.393736047448582,1,0.527705020843325,0.962998756971697,0.964973103766774,0.941088468118044,0.952110394890041,0.0527010139782487,0.706863659487875,0.606388841783958,0.330316262506359,0.122647108699339,0.149737154485332,0.94227997286756,0.630511276920468,0.630511276920468,0.690356341665627,0.822229120712311,0.50953058649961,0.980042596232218,0.750539661277442,11,1,0,0,0,1,18,1,21
"120","80364","Higgins Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",98.0908754934239,1,7,0.822371636526954,0.691108674689246,0.695203624691228,1,0.568653853248238,0.885667428102852,0.918381152472697,0.970615783893482,0.891263765212471,0.138688623488894,0.698384771917924,0.120930133966424,0.753306766152281,0.294238595896218,0.454150415465491,0.823914702391046,0.630511276920468,0.630511276920468,0.718200078487624,0.831972682940687,0.579624587716754,0.889448686195689,0.754811508835188,12,2,0,0,0,2,28,0,32
"121","80375","Bannatyne Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",80.3638737574672,1,5,0.788687370381623,0.890413854140523,0.688229000171724,1,0.405215135081959,0.954336606858132,0.964586084207651,0.953544643844438,0.950328153558954,0.0472814179121793,0.877755638460234,0.192725114464982,0.441898422926912,0.360373918941835,0.52408004069866,0.776008987620824,0.630511276920468,0.630511276920468,0.818275742620138,0.739432419563872,0.707129201519575,0.972804394080853,0.80941043944611,12,4,0,0,0,17,2,1,24
"122","80376","Langside Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",398.849291127166,1,17,0.669365811130338,0.377514761634281,0.581535738345904,0.741311578826633,0.313424576677611,0.962901136947877,0.963633170503255,0.938714314520063,0.948100351895095,0.0410961174477846,0.904591317619128,0.265664744785484,0.265261997625911,0.347422418178735,0.828811259962693,0.594306426996778,0.630511276920468,0.630511276920468,0.859198308024952,0.784138882283896,0.73590496480359,0.987056273405061,0.841574607129375,17,2,0,0,0,43,2,19,66
"123","80379","Bannatyne Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",102.085422331566,1,5,0.71396113760353,0.887388874945511,0.62360804723723,1,0.362188118690129,0.955156615058214,0.964934076584341,0.953899140751533,0.950809488808955,0.0448583446863098,0.877755638460234,0.192725114464982,0.441898422926912,0.360373918941835,0.52408004069866,0.776008987620824,0.630511276920468,0.630511276920468,0.841813787688754,0.732208388081405,0.707129201519575,0.972616095254269,0.813441868136001,12,5,0,0,0,11,0,5,21
"124","80389","Sara Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",105.688051305131,1,4,0.62516677014121,0.492965932657887,0.537600887679484,1,0.42844406733808,0.961355486570739,0.878323001970873,0.895150222129713,0.861134780374531,0.335865792901821,0.932465660505342,0.152090045785993,0.338201627946413,0.302950652874343,0.839240291673732,0.617708156689842,0.630511276920468,0.630511276920468,0.778789627226537,0.780461434064301,0.72712620758919,0.759295257730682,0.761418131652678,65,1,0,0,0,135,11,5,152
"125","80404","Mcdermot Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",81.1773211378676,1,5,0.786322866993382,0.563200929949936,0.685626725493045,1,0.425375979144378,0.957190365554449,0.967457834381647,0.946386408133265,0.956523718770123,0.0499100048726644,0.846638121078515,0.371735628285569,0.298011700864847,0.275669832118026,0.516872986264202,0.813400881804307,0.771112430049178,0.748834152959132,0.805062417373944,0.823762709014809,0.65794372517135,0.974722556676851,0.815372852059238,7,1,1,1658.27222454548,0,19,1,2,24
"126","80405","Lizzie Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",129.731828929339,1,7,0.745835700038308,0.720922552606898,0.801091106032786,1,0.487819874325205,0.950158469838667,0.944646446249813,0.962862383650212,0.923575020001431,0.0719496955413464,0.590830083093098,0.577285060200102,0.540444293708665,0.306872138375445,0.356155672375784,0.845451076818721,0.630511276920468,0.630511276920468,0.75332201711853,0.810502798490635,0.545058891739403,0.950684255817039,0.764891990791402,10,3,0,0,0,25,32,2,62
"127","80412","Spence Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",391.850819671168,1,12,0.550374489782439,0.744303396166598,0.426376761819215,0.669596260824683,0.384875985292852,0.964166943256734,0.963951892493121,0.937218272526815,0.94908904051672,0.0380200409038627,0.726131931490588,0.58192725114465,0.325483296591487,0.220557062913346,0.491478717992199,0.839600644395455,0.630511276920468,0.630511276920468,0.754813919237956,0.737026675558569,0.578207994073345,0.987028580514306,0.764269292346044,32,10,0,0,0,15,2,21,48
"128","80418","Furby Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",400.84422581862,1,12,0.541629790100789,0.566265537693354,0.396774236159729,0.73896025692493,0.292655033755119,0.962897882947083,0.962885149506631,0.938428115182224,0.94753120548462,0.0403503014753897,0.927738680685094,0.182635238256741,0.306681363405121,0.401750890283195,0.813188909615059,0.551911989147024,0.630511276920468,0.630511276920468,0.766524805881654,0.769082562866682,0.781205980766361,0.987661123090723,0.826118618151355,26,5,0,0,0,21,3,14,43
"129","80420","Agnes Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",377.851526086799,1,8,0.425689866980173,0.385546147444619,0.248391741410512,1,0.177125219807922,0.958075453770411,0.967874124327594,0.934239197601129,0.954982145064037,0.0349307054093204,0.974266576225199,0.158788366966254,0.0890495167034085,0.540783449211463,0.712353739189418,0.4870484992369,0.630511276920468,0.630511276920468,0.698002384011788,0.675339575365996,0.837300108625693,0.982282059142384,0.798231031786465,36,2,0,0,0,179,2,29,212
"130","80421","Balmoral Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",385.121719118456,1,11,0.522251429930122,0.575578246568828,0.573108067051504,1,0.41735836991675,0.976808736341332,0.927246827415295,0.910657022616252,0.911203403170308,0.0912646718575458,0.739888926572834,0.385174665083941,0.500678311005596,0.163133796845854,0.591762760725793,0.828980837714092,0.630511276920468,0.630511276920468,0.794641492052647,0.740367362489256,0.596690888041173,0.93577609839064,0.766868960243429,57,5,0,0,0,33,20,10,68
"131","80424","Furby Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",331.025645793143,1,13,0.638217772083009,0.786203981348163,0.589540705123971,0.198973447267305,0.309151387710431,0.967206179998308,0.925110089177112,0.913671872459168,0.90837718470915,0.143289479354157,0.875508733254197,0.207732745463795,0.425216211633034,0.294132609801594,0.828938443276242,0.638672206206546,0.630511276920468,0.630511276920468,0.865155125083051,0.592759127227823,0.699078846197387,0.898517284273486,0.763877595695437,33,10,0,0,0,7,0,6,23
"132","80431","Young Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",397.911415507198,1,21,0.738464790034741,0.567956355758689,0.641586198697542,0.693396226415094,0.331765472633145,0.963994481214653,0.963792531498188,0.938379331204184,0.948702020957597,0.040022142447536,0.78711633033746,0.445501950144141,0.349754112260471,0.273359335255214,0.665062743768018,0.761849245379006,0.630511276920468,0.630511276920468,0.866744817077284,0.860229687344464,0.643523674487388,0.986874240958951,0.839343104967022,16,5,0,0,0,20,2,19,46
"133","80439","Ross Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",299.173896971231,1,6,0.408438238907309,0.582288680765624,0.468713261033248,1,0.487254214778471,0.953418978634231,0.961437891491424,0.958081553802223,0.947027104378199,0.0519419390552335,0.79915635068679,0.194336103103273,0.583283873155842,0.376314227573342,0.385831778870612,0.812807359674411,0.630511276920468,0.630511276920468,0.72950313419517,0.688142449366082,0.635984724962526,0.96873873430431,0.755592260707022,21,4,0,0,0,138,10,4,156
"134","80443","Spence Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",182.770480584539,1,3,0.345349589844524,0.905618007212396,0.658613264996103,1,0.398488705254485,0.972051387180539,0.94916059035118,0.920878892148381,0.931347933835917,0.0591614376680158,0.710615567237578,0.412603866372732,0.520222146854333,0.181321010683398,0.574656605053417,0.828853654400543,0.630511276920468,0.630511276920468,0.821813775138116,0.623430654155057,0.589653377878755,0.976824037848397,0.752930461255081,1,10,0,0,0,1,4,2,17
"135","80448","William Avenue","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",81.5951673461943,1,5,0.784724515540996,0.562078121078425,0.931561496902368,0.710328611573092,0.511663653914733,0.952966672523868,0.960702879555611,0.954611386830928,0.941631596406897,0.0754832058816705,0.782452942173987,0.28281329489571,0.525648634899101,0.250360352721723,0.27242665762252,0.88191029336951,0.883139732067153,0.836357469899949,0.707672436409062,0.805078756072807,0.586285513789816,0.958950093419941,0.764496699922906,15,1,3,4216.36382871121,0,27,40,11,82
"136","80452","Kate Street","Winnipeg","Local / Street","46","Manitoba","46602","Winnipeg",157.831493204631,1,3,0.390314782769507,0.570096297372627,0.21000488752097,1,0.223091206453438,0.959360784084031,0.971139398591119,0.944672464371435,0.962774572489739,0.0336346429861809,0.820438358487366,0.387781923011701,0.339855011022554,0.312828556893336,0.629917754790571,0.757758182126505,0.630511276920468,0.630511276920468,0.679032274105685,0.680160075762198,0.674926320951211,0.970658426823404,0.751194274410625,6,2,0,0,0,15,4,4,25
"137","95554","Main Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",1218.41468189143,1,45,0.616408860943424,0.657160218221207,0.713604480667873,0.405043872225727,0.314408332411062,0.912848096734936,0.8591801689877,0.962849374589402,0.830657803159901,0.0773924947710014,0.989041037815839,0.087247753094794,0.100538409360692,0.702348651856876,0.476301509241987,0.506804307274886,0.928120230625742,0.85852976089537,0.875287835825786,0.653658690610298,0.804114688417348,0.863463528847781,0.799131185925303,83,22,5,5469.35524364002,0,216,32,19,294
"138","95587","Mcphillips Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",627.26191379369,1,12,0.392533981480258,0.330515303224443,0.501697422823402,0.656448930435281,0.0656595467345458,0.928564920569841,0.966339055151913,0.927041934707524,0.95593180650323,0.0437976286366816,0.98444124130914,0.0909784636255723,0.150797015431575,0.909318297439376,0.200695268780736,0.367856537222316,0.771112430049178,0.630553671358318,0.82205380136491,0.652446984011299,0.636526124363643,0.984882416788415,0.773977331632067,11,2,1,0.111960993846878,0,63,15,4,85
"139","95589","Sargent Avenue","Winnipeg","Collector","46","Manitoba","46602","Winnipeg",1875.50606061854,1,38,0.411687779876623,0.330858750643964,0.430247150046894,0.590282158628204,0.0653582715411763,0.937741202808854,0.96157773889514,0.90982769498956,0.94737509675489,0.061647490909332,0.99308970663049,0.0942428353400034,0.0183779888078684,0.891237069696456,0.121120908936747,0.542521621163303,0.83970663049008,0.825228929964389,0.782565379959518,0.634340901164925,0.611564487379482,0.97368643151679,0.750539300005179,22,6,2,3766.22177182441,0,823,70,57,958
"140","95608","Main Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",1717.75774644682,1,64,0.619592354332061,0.63763655337305,0.679365414844854,0.36854103343465,0.368410373704209,0.901455839955225,0.859450106999525,0.928599769739624,0.854083869415048,0.193050321032342,0.9783576394777,0.131549940647787,0.108911310836018,0.849520942852298,0.259157198575547,0.457202814990673,0.83970663049008,0.743513651008988,0.837804370199708,0.65807251669765,0.674756033732179,0.832366252368244,0.750749793249445,69,29,2,1560.30178276449,1,890,69,47,1038
"141","95620","Notre Dame Avenue","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",1437.23066051906,1,23,0.338586317583187,0.372865011954612,0.703485991308138,0.300883179446006,0.0810860663297303,0.936384284477765,0.964036451388392,0.933738348759911,0.952055106381595,0.0409005479261344,0.968437341020858,0.188040529082584,0.0804646430388333,0.853781583856198,0.314121587247753,0.367856537222316,0.630511276920468,0.630511276920468,0.903456275672287,0.571473353010869,0.674159719380371,0.98777504823413,0.784216099074414,8,7,0,0,1,150,32,11,201
"142","95653","Isabel Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",394.838896030326,1,17,0.672694609196465,0.446547692958007,0.686221153719139,0.68773298159087,0.324891479445654,0.954225970831137,0.958127085515061,0.962820104202577,0.939338749438984,0.0397536486974738,0.864358996099712,0.204722740376463,0.45601577073088,0.399631168390707,0.503349160590131,0.764371714431067,0.771112430049178,0.649885535017806,0.875842790025483,0.798911743812998,0.710594070640388,0.965899496507013,0.837812025246471,12,3,1,294.808816112578,1,54,4,2,65
"143","95677","Mcphillips Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",302.392173324445,1,9,0.539133191551193,0.333249673064476,0.427592037303674,1,0.103614072625767,0.905943107050118,0.962911167628253,0.939198902035268,0.949528096319086,0.0473609716159015,0.983444972019671,0.0701627946413431,0.241817873494997,0.949465830083093,0.115291673732406,0.367856537222316,0.630511276920468,0.630511276920468,0.78696285920203,0.704231482946501,0.604922690755744,0.98532727657998,0.770361077371064,1,1,0,0,0,0,26,1,28
"144","95707","Sargent Avenue","Winnipeg","Collector","46","Manitoba","46602","Winnipeg",638.158201620666,1,41,0.797260346353513,0.74045942697119,0.584785279315219,0.608590927338418,0.0821866430565291,0.956890997481403,0.96609513526171,0.926316679567319,0.952559207488015,0.035891979329296,0.983996099711718,0.137294386976429,0.0406774631168391,0.750529930473122,0.400585043242327,0.495061047990504,0.83970663049008,0.768738341529591,0.877522303541086,0.767016022822172,0.739591192352316,0.986398253699942,0.842631943103879,46,16,2,2075.18531545997,0,408,28,27,481
"145","95722","Notre Dame Avenue","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",1472.2036050102,1,22,0.321070499187615,0.36937769969486,0.696233966949791,0.163631932098411,0.0810860663297303,0.936384284477765,0.964036451388392,0.933738348759911,0.952055106381595,0.0409005479261344,0.968437341020858,0.188040529082584,0.0804646430388333,0.853781583856198,0.314121587247753,0.367856537222316,0.630511276920468,0.630511276920468,0.904508109225553,0.536767441103296,0.674159719380371,0.98777504823413,0.775802579485838,29,7,0,0,0,231,47,10,295
"146","95731","Ellice Avenue","Winnipeg","Collector","46","Manitoba","46602","Winnipeg",2056.0299870676,1,39,0.389641097446601,0.335323567097737,0.654254124671413,0.152491827722659,0.0760996544557986,0.936882146599244,0.94889715686976,0.910604986373009,0.930482831291995,0.07659032825847,0.995866542309649,0.0646303205019501,0.0364168221129388,0.891978972358827,0.170362048499237,0.467674241139562,0.941008139732067,0.97244361539766,0.89889041191044,0.523619457310867,0.626784631908823,0.960060758432711,0.75233881489071,45,7,6,25997.363576645,1,1030,81,93,1218
"147","95743","Sargent Avenue","Winnipeg","Collector","46","Manitoba","46602","Winnipeg",98.8098216635336,1,13,0.931812477708941,0.513295377990304,0.786956923767882,0.73896025692493,0.22089005299984,0.961391280579472,0.968664424771854,0.939868868667027,0.956406637222826,0.0344600126622978,0.936874682041716,0.273550110225538,0.110458707817534,0.39821095472274,0.825631677123961,0.537815838561981,0.630511276920468,0.630511276920468,0.898896410881747,0.865964932326711,0.743016475784922,0.978361866600643,0.871559921398506,1,1,0,0,0,0,1,2,4
"148","95752","Main Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",1217.60295634493,1,46,0.624638389495793,0.657371570479373,0.75119876358929,0.302187876354878,0.304767526223239,0.911487924403054,0.858406129869454,0.962390805195819,0.830049629566993,0.0827358518710037,0.989041037815839,0.087247753094794,0.100538409360692,0.702348651856876,0.476301509241987,0.506804307274886,0.883139732067153,0.927187552993047,0.871206823960435,0.609355216994138,0.804114688417348,0.861908889578637,0.78664640473764,36,22,3,12510.7363604009,0,181,19,11,236
"149","95781","Main Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",274.177768701954,1,9,0.575419732375203,0.60210295496876,0.655376933542924,0.5540230544245,0.302664748342986,0.918132594024353,0.859359043573849,0.972202889312406,0.817001541573706,0.0430518126642867,0.968246566050534,0.0996905206036968,0.277068848567068,0.628688316092929,0.624809225029676,0.457096828896049,0.630511276920468,0.630511276920468,0.886158730887685,0.728402712426025,0.910721357569106,0.857296078552979,0.845644719858949,30,4,0,0,0,112,15,5,136
"150","95787","Main Street","Winnipeg","Expressway / Highway","46","Manitoba","46602","Winnipeg",275.917922131642,1,9,0.573385466890348,0.600478184484102,0.65383142015508,0.332740723748351,0.302664748342986,0.918132594024353,0.859359043573849,0.972202889312406,0.817001541573706,0.0430518126642867,0.968246566050534,0.0996905206036968,0.277068848567068,0.628688316092929,0.624809225029676,0.457096828896049,0.630511276920468,0.630511276920468,0.885909665668452,0.642261144817767,0.910721357569106,0.857296078552979,0.824047061652076,30,4,0,0,0,76,16,2,98
